Census Year,LSOA Code,Road Length,Population,IMD Decile
2014,E01003332,3207.66512,1594,3
2014,E01003333,2506.26055,1564,4
2014,E01003334,3472.25265,2006,3
2014,E01003335,2192.6152,1494,2
2014,E01003336,2370.93608,1523,2
2014,E01003337,2283.4314,1751,2
2014,E01003338,3165.2012,1921,2
2014,E01003339,2744.11245,1868,4
2014,E01003340,2365.46042,1891,5
2014,E01003341,2443.3124,1569,5
2014,E01003342,2819.52052,1758,5
2014,E01003343,2233.79937,1413,4
2014,E01003344,2548.4532,1859,5
2014,E01003345,3054.29003,1900,6
2014,E01003346,8257.46559,1577,2
2014,E01003347,2656.75205,1753,1
2014,E01003348,6373.17285,1639,4
2014,E01003349,2005.50231,1456,3
2014,E01003350,4091.71734,1328,2
2014,E01003351,3668.82851,1505,2
2014,E01003352,4118.02065,2162,3
2014,E01003353,6618.17574,1938,4
2014,E01003354,9625.21267,1835,4
2014,E01003355,3130.49837,1567,8
2014,E01003356,5895.95185,1795,9
2014,E01003357,6587.51098,1760,3
2014,E01003358,3295.62375,1871,10
2014,E01003359,3473.19197,1790,6
2014,E01003360,2958.23959,1779,9
2014,E01003361,5678.00856,1683,8
2014,E01003362,4648.08968,1311,9
2014,E01003363,6012.13021,1601,9
2014,E01003364,5752.83136,1705,9
2014,E01003365,6037.86488,1420,9
2014,E01003366,5605.22114,1576,5
2014,E01003367,7372.64841,2370,6
2014,E01003368,3261.39238,1594,6
2014,E01003369,2022.31258,1693,7
2014,E01003370,2882.19818,2012,7
2014,E01003371,2512.43402,1541,7
2014,E01003372,2170.93108,1576,4
2014,E01003373,2634.80312,1511,3
2014,E01003374,4511.27125,1632,3
2014,E01003375,14631.6397,1700,5
2014,E01003376,3802.67026,1586,4
2014,E01003377,2116.5106,1569,3
2014,E01003378,3808.1358,2112,5
2014,E01003379,2668.63479,1897,3
2014,E01003380,3422.68996,1632,10
2014,E01003381,3618.02794,1484,9
2014,E01003382,2643.53353,1527,9
2014,E01003383,4345.15362,1614,9
2014,E01003384,2517.19203,1526,9
2014,E01003385,3196.13052,1595,10
2014,E01003386,4410.41078,2172,6
2014,E01003387,4412.01508,1929,3
2014,E01003388,3281.73891,1498,4
2014,E01003389,4440.13806,1699,4
2014,E01003390,2501.53383,1703,2
2014,E01003391,1807.5003,1309,2
2014,E01003392,4039.21194,1306,6
2014,E01003393,2116.80206,1634,7
2014,E01003394,4087.91724,1976,6
2014,E01003395,5437.01256,1457,7
2014,E01003396,2102.59973,1659,7
2014,E01003397,2417.94195,1524,7
2014,E01003398,3520.57632,1806,6
2014,E01003399,2521.51036,1347,8
2014,E01003400,3234.69722,1553,9
2014,E01003401,3487.41121,1348,10
2014,E01003402,3310.70474,1595,10
2014,E01003403,4047.88726,1534,10
2014,E01003404,4391.18066,1659,8
2014,E01003405,4642.67373,1937,4
2014,E01003406,3028.59544,1577,4
2014,E01003407,2766.38972,1853,7
2014,E01003408,3670.65636,1857,7
2014,E01003409,3843.16983,1744,4
2014,E01003410,2111.21196,1622,4
2014,E01003411,4437.40382,1854,6
2014,E01003412,3243.57078,1656,4
2014,E01003413,3969.2553,2043,6
2014,E01003414,4501.91564,1616,7
2014,E01003415,4111.31808,1882,5
2014,E01003416,5178.28811,1535,7
2014,E01003417,6475.79296,1547,8
2014,E01003418,4307.36659,1417,9
2014,E01003419,11710.4838,1818,7
2014,E01003420,4065.49128,1318,8
2014,E01003421,5096.99991,1651,8
2014,E01003422,6174.67206,1377,8
2014,E01003423,2757.12258,1602,10
2014,E01003424,4797.64583,1538,10
2014,E01003425,4840.4508,1430,10
2014,E01003426,6664.01972,1700,8
2014,E01003427,6794.94852,1857,7
2014,E01003428,4378.55295,1471,8
2014,E01003429,4699.82255,1452,7
2014,E01003430,3254.84541,1489,3
2014,E01003431,2966.71965,1542,3
2014,E01003432,4701.09559,1523,2
2014,E01003433,5948.96153,1592,6
2014,E01003434,4946.71006,1546,7
2014,E01003435,7537.39058,1757,6
2014,E01003436,3769.38099,1580,4
2014,E01003437,5307.24546,1868,6
2014,E01003438,3250.8101,1669,3
2014,E01003439,5243.53289,1405,3
2014,E01003440,4338.12236,1557,4
2014,E01003441,3832.00081,1848,4
2014,E01003442,3888.14656,1621,10
2014,E01003443,3710.2076,1598,10
2014,E01003444,4052.1404,1583,10
2014,E01003445,5343.63046,1710,8
2014,E01003446,5152.54562,1747,8
2014,E01003447,6244.44677,1570,4
2014,E01003448,4150.30478,2015,4
2014,E01003449,4713.054,1782,5
2014,E01003450,3800.80408,1645,3
2014,E01003451,6634.00562,1624,7
2014,E01003452,6092.86853,2071,3
2014,E01003453,3117.8807,1712,4
2014,E01003454,2435.9949,1387,10
2014,E01003455,3060.39779,1684,8
2014,E01003456,4627.38136,1619,7
2014,E01003457,2227.03568,1654,10
2014,E01003458,2845.52313,1571,9
2014,E01003459,3387.86582,2142,6
2014,E01003460,21695.8617,1492,8
2014,E01003461,5492.14727,1435,10
2014,E01003462,5452.23389,1404,9
2014,E01003463,5392.01475,1316,10
2014,E01003464,9152.06413,1340,9
2014,E01003465,7096.45237,1214,10
2014,E01003466,3795.10364,1713,10
2014,E01003467,3548.93986,1723,9
2014,E01003468,3728.21265,1647,10
2014,E01003469,6347.92125,1615,6
2014,E01003470,5351.86263,1723,8
2014,E01003471,4722.91137,1651,9
2014,E01003472,1401.2364,1245,10
2014,E01003473,2618.32795,1276,10
2014,E01003474,4062.46547,1352,10
2014,E01003475,7994.81499,2717,6
2014,E01003476,2173.1584,1367,7
2014,E01003477,3363.50659,1468,9
2014,E01003478,5113.85475,1615,9
2014,E01003479,3110.92839,1518,3
2014,E01003480,6301.90009,2462,4
2014,E01003481,7840.68097,1586,3
2014,E01003482,45154.495,2986,3
2014,E01003483,5096.17128,1559,2
2014,E01003484,2807.81616,1659,4
2014,E01003485,3996.48526,1699,4
2014,E01003486,4465.97123,1229,1
2014,E01003487,2558.9918,1329,2
2014,E01003488,2129.7451,1891,2
2014,E01003489,2327.93085,1828,2
2014,E01003490,1891.36435,1979,3
2014,E01003491,2261.60126,2131,3
2014,E01003492,2033.02552,2143,4
2014,E01003493,3094.54123,2391,3
2014,E01003494,2082.06204,2249,5
2014,E01003495,2377.02014,2224,5
2014,E01003496,1601.85827,1437,3
2014,E01003497,11011.4366,1654,2
2014,E01003498,3457.15582,1907,3
2014,E01003499,3970.7309,2526,2
2014,E01003500,8107.27399,2084,2
2014,E01003501,3233.60815,2275,2
2014,E01003502,3732.57961,1977,2
2014,E01003503,4504.76642,1982,2
2014,E01003506,2192.02886,1352,1
2014,E01003507,3293.05887,2405,2
2014,E01003508,3184.70644,1854,2
2014,E01003509,2774.59069,2078,2
2014,E01003511,1945.18993,1423,2
2014,E01003512,2743.66715,1800,2
2014,E01003513,5509.1695,1618,4
2014,E01003514,2508.2981,1544,2
2014,E01003515,8611.34517,1923,1
2014,E01003516,3521.88903,1900,2
2014,E01003517,5624.21519,1700,1
2014,E01003518,3485.4366,1613,4
2014,E01003519,1435.02779,1602,3
2014,E01003520,2484.22436,2103,3
2014,E01003521,3349.53199,2401,3
2014,E01003522,1495.64571,1999,3
2014,E01003523,3467.19925,2192,3
2014,E01003524,2137.0669,2203,3
2014,E01003525,2758.11697,2100,3
2014,E01003526,1943.91382,1987,3
2014,E01003527,2925.82421,1941,5
2014,E01003528,1259.1416,1435,3
2014,E01003529,2092.49405,2440,4
2014,E01003530,1811.01015,1878,4
2014,E01003531,2706.22618,2074,3
2014,E01003532,2013.87192,2054,4
2014,E01003533,1627.76685,2077,3
2014,E01003534,2664.67057,2383,4
2014,E01003535,8824.61998,1752,2
2014,E01003536,2725.99587,1936,3
2014,E01003537,2686.2266,2243,4
2014,E01003538,2513.06504,2215,3
2014,E01003539,2926.24279,2422,3
2014,E01003540,3216.25847,1917,2
2014,E01003541,2709.51449,2113,3
2014,E01003542,2945.42681,2077,3
2014,E01003543,3115.20146,2648,4
2014,E01003544,3419.95215,1948,3
2014,E01003545,2981.68564,1721,3
2014,E01003546,2169.96698,1902,2
2014,E01003547,2773.59779,1906,5
2014,E01003548,3646.51689,2393,4
2014,E01003549,2439.18285,2093,4
2014,E01003550,2700.05668,1858,3
2014,E01003551,1990.02264,1930,2
2014,E01003552,1731.192,1725,3
2014,E01003553,2055.6773,1902,2
2014,E01003554,2369.58096,1831,4
2014,E01003555,2359.66921,1930,4
2014,E01003556,2741.58761,2038,2
2014,E01003557,2221.19094,2035,2
2014,E01003558,2643.27851,1562,2
2014,E01003559,2777.34045,2750,5
2014,E01003560,1333.49974,1834,3
2014,E01003561,1505.3228,1841,4
2014,E01003562,1996.6363,2287,4
2014,E01003563,1450.79609,2064,3
2014,E01003564,2304.47831,2498,3
2014,E01003565,1776.61478,1948,4
2014,E01003566,2256.95554,1865,3
2014,E01003567,2164.24269,1949,3
2014,E01003568,1812.75594,2317,4
2014,E01003569,2191.6673,1989,3
2014,E01003570,2190.9523,2159,3
2014,E01003571,2176.26716,2259,3
2014,E01003572,1842.22287,1847,3
2014,E01003573,2309.11395,2218,3
2014,E01003574,2625.89913,2646,3
2014,E01003575,2522.54406,1689,3
2014,E01003576,2855.97342,2027,2
2014,E01003577,3341.05376,2064,2
2014,E01003578,14589.8276,2132,4
2014,E01003579,1490.37844,1962,3
2014,E01003580,3429.21304,1966,3
2014,E01003581,1653.54805,1869,3
2014,E01003582,1753.41122,1692,3
2014,E01003583,1909.49908,2000,3
2014,E01003584,5363.90128,2081,3
2014,E01003585,1126.0591,1719,3
2014,E01003586,1869.9721,1934,3
2014,E01003587,2634.62833,2608,3
2014,E01003588,1279.6664,1773,3
2014,E01003589,1778.99855,2041,3
2014,E01003590,4236.24518,1534,2
2014,E01003591,2665.72233,2320,2
2014,E01003592,2423.12156,1891,2
2014,E01003593,2282.29868,1555,3
2014,E01003594,2427.41991,1802,3
2014,E01003595,2044.35772,1568,3
2014,E01003596,2424.82573,1816,4
2014,E01003597,1350.90433,1653,4
2014,E01003598,1820.30785,2009,3
2014,E01003599,2011.15746,1715,3
2014,E01003600,2239.76154,2053,2
2014,E01003601,5199.0538,2259,2
2014,E01003602,2160.17696,2170,4
2014,E01003603,3811.69939,1914,4
2014,E01003604,6016.50633,2441,2
2014,E01003605,2506.34929,2263,3
2014,E01003606,3705.69637,2340,3
2014,E01003607,2626.47205,1810,3
2014,E01003608,1869.93717,2222,4
2014,E01003609,10928.0513,3448,4
2014,E01003611,3129.85598,1836,3
2014,E01003615,2459.8595,1804,3
2014,E01003616,2642.64178,1783,3
2014,E01003617,4564.82712,2932,3
2014,E01003618,3917.92948,2152,3
2014,E01003619,4757.12068,2295,2
2014,E01003621,1156.16033,1669,4
2014,E01003622,4651.13049,1763,2
2014,E01003623,3133.95512,1892,3
2014,E01003624,1845.23555,1670,3
2014,E01003625,4158.26725,1734,3
2014,E01003626,2129.72672,1573,4
2014,E01003627,1559.61141,1647,3
2014,E01003628,2018.74517,1723,5
2014,E01003629,1006.74939,1713,3
2014,E01003630,2395.29339,2198,3
2014,E01003631,3019.58457,1872,3
2014,E01003632,2399.54105,2465,5
2014,E01003633,2571.98119,1892,2
2014,E01003634,3197.46324,1918,3
2014,E01003635,3191.8797,1999,4
2014,E01003636,3484.04076,2012,3
2014,E01003637,1836.7649,1943,4
2014,E01003638,4726.15263,1648,5
2014,E01003639,6471.78378,1811,5
2014,E01003640,21825.8458,1794,5
2014,E01003641,5055.77435,1655,6
2014,E01003642,4738.30085,1721,6
2014,E01003643,3522.16431,1961,7
2014,E01003644,3235.25366,1548,7
2014,E01003645,4670.60755,2798,5
2014,E01003646,4396.23544,1903,7
2014,E01003647,4084.62251,1855,7
2014,E01003648,3385.25902,1437,9
2014,E01003649,3614.52412,1643,8
2014,E01003650,3517.84038,1536,6
2014,E01003651,3360.11582,1509,7
2014,E01003652,2938.84685,1560,9
2014,E01003653,4321.6995,1631,6
2014,E01003654,4648.05637,1588,5
2014,E01003655,3680.23355,1525,8
2014,E01003656,6740.2231,1596,3
2014,E01003657,7093.43872,2250,7
2014,E01003658,3571.43809,1757,4
2014,E01003659,6549.8072,1720,8
2014,E01003660,3680.6884,1730,9
2014,E01003661,3453.63381,2134,5
2014,E01003662,3588.63233,2062,5
2014,E01003663,5841.1021,1915,6
2014,E01003664,3037.44035,1906,6
2014,E01003665,2966.6207,1710,7
2014,E01003666,3860.77195,2660,5
2014,E01003668,4669.01201,1669,8
2014,E01003669,3193.55991,1667,9
2014,E01003670,4363.5956,1558,8
2014,E01003671,3609.99099,1543,10
2014,E01003672,3677.78828,1739,6
2014,E01003673,4575.42049,1817,8
2014,E01003674,6053.21479,2390,8
2014,E01003675,5283.19463,1668,6
2014,E01003676,3584.18673,1763,8
2014,E01003677,7351.17362,1653,8
2014,E01003678,3678.41997,1627,8
2014,E01003679,2961.90745,1626,8
2014,E01003680,3165.46375,1686,9
2014,E01003681,7890.65001,1855,6
2014,E01003682,5177.4597,1752,9
2014,E01003683,2250.68882,2208,5
2014,E01003684,2119.37643,1868,5
2014,E01003685,2189.51801,1975,5
2014,E01003686,2922.54517,2086,4
2014,E01003688,2414.17241,1877,4
2014,E01003689,5173.62237,1703,3
2014,E01003690,7160.79283,1842,5
2014,E01003691,3749.2312,1506,7
2014,E01003692,2630.57536,1676,6
2014,E01003693,6229.86135,1604,6
2014,E01003694,3045.60209,1465,6
2014,E01003695,2180.05292,1574,4
2014,E01003696,4504.37117,1963,7
2014,E01003697,5907.67693,1677,5
2014,E01003698,3750.16069,1405,6
2014,E01003699,6484.38165,1482,7
2014,E01003700,6225.70776,2225,5
2014,E01003701,5656.96414,1820,6
2014,E01003702,5223.53702,1732,6
2014,E01003703,10867.6948,2644,6
2014,E01003704,3840.49791,1757,5
2014,E01003705,5627.62845,2286,6
2014,E01003706,3337.13119,1667,6
2014,E01003707,3690.48867,1346,6
2014,E01003708,4483.99031,1541,3
2014,E01003709,3553.24998,1673,8
2014,E01003710,3411.90078,1524,8
2014,E01003711,6444.85859,1888,6
2014,E01003712,2144.98147,1379,2
2014,E01003713,2240.73208,1822,6
2014,E01003714,4125.06527,2221,5
2014,E01003715,2939.10603,2138,5
2014,E01003716,3158.15624,1910,4
2014,E01003718,1979.76941,1841,5
2014,E01003719,4297.62191,2088,4
2014,E01003720,5860.48639,1844,3
2014,E01003721,3183.74796,1750,5
2014,E01003722,5329.84696,1918,4
2014,E01003723,3846.23632,1871,3
2014,E01003724,3407.17126,1420,5
2014,E01003725,2686.5015,1535,4
2014,E01003726,20459.5236,1573,3
2014,E01003727,3785.70663,1678,3
2014,E01003728,6949.60999,2881,3
2014,E01003729,2586.44164,1829,3
2014,E01003730,1251.00951,1730,4
2014,E01003731,1753.10265,1565,4
2014,E01003732,1765.18185,1779,2
2014,E01003733,2089.95509,1779,4
2014,E01003734,2722.61983,1805,4
2014,E01003735,2676.98199,2424,2
2014,E01003736,2033.30207,1725,4
2014,E01003737,4824.04546,1764,6
2014,E01003738,4007.17852,2225,7
2014,E01003739,5034.28483,2349,5
2014,E01003740,4603.73319,2201,5
2014,E01003741,4464.00509,1803,6
2014,E01003742,2591.39866,2275,6
2014,E01003743,2697.22119,1896,5
2014,E01003744,6219.46896,1326,9
2014,E01003745,5591.18524,1383,10
2014,E01003746,7740.85894,1539,10
2014,E01003747,3410.60448,1315,9
2014,E01003748,5492.65739,1494,10
2014,E01003749,3843.8655,1606,9
2014,E01003750,7100.49776,1729,7
2014,E01003751,6527.74346,2019,6
2014,E01003752,5059.82261,2826,7
2014,E01003753,3322.99179,2029,7
2014,E01003754,2923.4582,1678,7
2014,E01003755,4052.74297,2082,6
2014,E01003756,3630.44125,2199,6
2014,E01003757,3078.43879,2145,5
2014,E01003758,3012.07402,2789,5
2014,E01003759,3716.60183,1544,10
2014,E01003760,5481.88697,1857,6
2014,E01003761,1845.17205,1885,2
2014,E01003762,4411.61002,1672,7
2014,E01003763,8788.0764,1971,7
2014,E01003764,8701.63207,2107,7
2014,E01003765,6296.17968,1721,9
2014,E01003766,2120.9827,1908,5
2014,E01003767,3155.42507,1982,4
2014,E01003768,2480.42212,1832,3
2014,E01003769,4094.33661,1790,4
2014,E01003770,7122.17991,2989,6
2014,E01003771,2858.25895,2030,6
2014,E01003772,2511.17132,1784,6
2014,E01003773,3897.85764,1675,6
2014,E01003774,4511.85457,1812,8
2014,E01003775,5058.05657,1850,9
2014,E01003776,5542.96142,1747,4
2014,E01003777,4255.86965,1792,9
2014,E01003778,6330.48805,1933,8
2014,E01003779,2657.30971,1653,7
2014,E01003780,3369.21681,1539,10
2014,E01003781,3195.30135,1884,6
2014,E01003782,2755.17652,1809,4
2014,E01003783,4220.14309,2471,2
2014,E01003784,2344.75157,1840,5
2014,E01003785,3728.02871,2087,4
2014,E01003786,2098.77511,1522,7
2014,E01003787,2307.35708,1588,6
2014,E01003788,3085.23736,1928,4
2014,E01003789,6692.17407,1452,8
2014,E01003790,10871.9976,1455,6
2014,E01003791,6688.37187,1540,6
2014,E01003792,4694.21109,1419,7
2014,E01003793,4891.74095,1603,4
2014,E01003794,4605.95126,1496,9
2014,E01003795,8621.73266,1257,9
2014,E01003796,4322.69022,1572,8
2014,E01003797,4914.34327,1474,9
2014,E01003798,3527.98525,1496,9
2014,E01003799,4756.30883,1649,9
2014,E01003800,3456.5174,1509,7
2014,E01003801,4450.84912,1321,10
2014,E01003802,3725.06287,1312,10
2014,E01003803,3118.11307,1479,4
2014,E01003804,3876.25434,1806,10
2014,E01003805,6898.88295,1652,10
2014,E01003806,12582.2575,1599,9
2014,E01003807,4148.61223,1911,9
2014,E01003808,3163.94045,1852,9
2014,E01003809,4287.80965,1757,9
2014,E01003810,3441.31875,1690,9
2014,E01003811,3991.68194,1735,10
2014,E01003812,4956.39838,1943,9
2014,E01003813,5219.86376,1655,10
2014,E01003814,5134.17787,1719,8
2014,E01003815,5850.24336,1983,8
2014,E01003816,20183.6252,1715,7
2014,E01003817,23002.5167,1809,8
2014,E01003818,5029.52875,1601,9
2014,E01003819,6483.43195,1711,3
2014,E01003820,5763.83438,2047,7
2014,E01003821,4334.44104,1541,10
2014,E01003822,4345.96036,1421,10
2014,E01003823,25473.9382,1669,9
2014,E01003824,4925.50362,1667,10
2014,E01003825,5213.60841,1809,10
2014,E01003826,11496.8116,1813,4
2014,E01003827,6820.79011,1911,9
2014,E01003828,5369.52992,1536,9
2014,E01003829,4675.11142,1697,3
2014,E01003830,5747.29231,1703,8
2014,E01003831,4128.29579,1675,8
2014,E01003832,3144.46363,1495,2
2014,E01003833,3476.51693,1361,6
2014,E01003834,9920.85693,2080,9
2014,E01003835,3663.61813,1671,10
2014,E01003836,3460.10596,1544,7
2014,E01003837,6061.89339,1943,9
2014,E01003838,4342.60391,1878,9
2014,E01003839,4689.29443,2103,7
2014,E01003840,4030.96903,1661,6
2014,E01003841,4920.19902,2031,4
2014,E01003842,5474.86926,1698,5
2014,E01003843,5368.60277,2114,6
2014,E01003844,5485.69569,1485,8
2014,E01003845,5116.23212,1709,8
2014,E01003846,3866.24364,1744,10
2014,E01003847,6568.889,1485,9
2014,E01003848,4026.10401,1776,7
2014,E01003849,3510.16712,1544,9
2014,E01003851,4670.17968,1616,10
2014,E01003852,7460.69312,1325,7
2014,E01003853,3689.31922,1513,7
2014,E01003854,3046.9313,1458,9
2014,E01003855,5429.38232,1846,5
2014,E01003856,2363.00205,1598,9
2014,E01003857,3112.12972,1869,10
2014,E01003858,4001.74466,1628,10
2014,E01003859,3943.87593,1670,9
2014,E01003860,6227.89849,1754,8
2014,E01003861,3662.41794,1839,9
2014,E01003862,3651.49996,1674,5
2014,E01003863,2551.35599,1481,5
2014,E01003864,4670.29745,1490,9
2014,E01003865,2657.36865,1402,7
2014,E01003866,2614.13259,1664,10
2014,E01003867,7117.74518,1560,7
2014,E01003868,2989.30113,1570,10
2014,E01003869,5035.80478,1670,10
2014,E01003870,6087.52876,1948,10
2014,E01003871,3006.08308,1836,10
2014,E01003872,5348.31274,1537,9
2014,E01003873,3750.54597,1645,9
2014,E01003874,2779.61086,1553,10
2014,E01003875,6493.70478,1601,9
2014,E01003876,8859.00496,1648,9
2014,E01003877,3082.80465,1615,9
2014,E01003878,5184.52725,1459,5
2014,E01003879,3224.18621,1670,10
2014,E01003880,3900.46718,1508,9
2014,E01003881,3706.76121,1887,10
2014,E01003882,4583.36095,1874,9
2014,E01003883,3905.97967,1872,10
2014,E01003884,4755.33456,1733,10
2014,E01003885,4548.94539,1536,9
2014,E01003886,3675.48544,1760,10
2014,E01003887,4603.51641,1762,10
2014,E01003888,10242.8883,2047,7
2014,E01003889,16056.1026,1790,10
2014,E01003890,3883.76097,1581,9
2014,E01003891,5055.23139,1740,10
2014,E01003892,4707.07336,2027,10
2014,E01003893,3778.8568,1623,9
2014,E01003894,3092.45109,1689,10
2014,E01003895,5370.19923,1762,9
2014,E01003896,5871.99168,1770,9
2014,E01003897,4529.7558,1899,9
2014,E01003898,3447.15028,1629,9
2014,E01003899,3218.00654,1470,10
2014,E01003900,4505.0263,1558,5
2014,E01003901,6364.16218,1759,9
2014,E01003902,4211.41871,1328,10
2014,E01003903,7327.45106,1712,7
2014,E01003904,3370.8812,1667,8
2014,E01003905,5749.28711,1402,9
2014,E01003906,3264.84023,1718,7
2014,E01003907,4691.33501,1722,5
2014,E01003908,4247.333,1843,9
2014,E01003909,4546.43869,1621,9
2014,E01003910,6474.06768,1678,9
2014,E01003911,2418.38324,1960,3
2014,E01003912,1353.3125,1465,2
2014,E01003913,3969.76242,1868,5
2014,E01003914,2678.0929,1892,5
2014,E01003915,1935.3264,1928,3
2014,E01003916,3400.84776,2374,4
2014,E01003917,2014.30795,1748,3
2014,E01003918,2142.90314,1602,2
2014,E01003919,2721.28128,1928,4
2014,E01003920,2134.75033,1879,3
2014,E01003921,2560.90724,1492,2
2014,E01003922,3530.89527,1983,3
2014,E01003923,2188.63075,1856,3
2014,E01003924,1459.99266,2025,3
2014,E01003925,2033.51427,1418,3
2014,E01003926,2372.42322,1410,3
2014,E01003927,6669.48285,3317,6
2014,E01003929,6559.65121,2180,4
2014,E01003930,2732.01978,1427,3
2014,E01003932,2851.74249,1429,2
2014,E01003933,4819.61627,1640,2
2014,E01003934,4495.24579,1713,5
2014,E01003935,2977.30186,1442,5
2014,E01003936,2045.03794,3045,6
2014,E01003937,2150.091,1296,4
2014,E01003938,1869.16632,1758,3
2014,E01003939,3711.09641,1799,5
2014,E01003940,1404.49982,1437,2
2014,E01003941,2204.94058,1964,5
2014,E01003942,3057.36579,1499,3
2014,E01003943,2029.34027,1206,2
2014,E01003945,7202.67817,1744,6
2014,E01003946,7194.42982,1742,6
2014,E01003947,2743.68342,1536,2
2014,E01003948,5815.26048,1643,6
2014,E01003949,3398.98167,1899,6
2014,E01003950,3009.18011,1875,3
2014,E01003951,7869.69491,1441,6
2014,E01003952,3005.47381,1666,6
2014,E01003953,3642.00208,2117,5
2014,E01003954,2084.39788,1562,6
2014,E01003955,2599.50131,1852,5
2014,E01003956,2422.21181,1695,7
2014,E01003957,2172.5435,1773,7
2014,E01003958,2458.61053,1702,6
2014,E01003960,3048.34276,1900,3
2014,E01003961,3190.75077,2092,2
2014,E01003963,1269.42699,1607,2
2014,E01003964,5648.86501,2028,2
2014,E01003966,2894.18084,1933,2
2014,E01003967,912.225552,1077,3
2014,E01003968,1405.23762,1428,1
2014,E01003969,4041.80294,2179,4
2014,E01003970,2385.31282,1257,2
2014,E01003971,1288.91785,1620,1
2014,E01003972,1632.21787,1717,3
2014,E01003973,1844.82635,1740,3
2014,E01003974,1490.72689,1219,2
2014,E01003975,2425.06642,1684,3
2014,E01003976,3017.13439,2340,3
2014,E01003977,2420.19105,1807,3
2014,E01003978,2828.29107,2426,4
2014,E01003979,3523.18995,1823,3
2014,E01003980,3171.50168,2025,3
